"","Canonical","NonCanonical","Atypical"
"792",NA,"NEU4",NA
"793",NA,"CDH19",NA
"794",NA,"SOX1",NA
"795",NA,"HKDC1",NA
"796",NA,"GCM2",NA
"797",NA,"PPEF1",NA
"798",NA,"SLC30A10",NA
"799",NA,"GLYATL3",NA
"800",NA,"MDFI",NA
"801",NA,"LCE5A",NA
"802",NA,"ZNF114",NA
"803",NA,"COL4A6",NA
"804",NA,"SLC16A12",NA
"805",NA,"EN1",NA
"806",NA,"DMRT2",NA
"807",NA,"FMN2",NA
"808",NA,"SRPX2",NA
"809",NA,"SH2D7",NA
"810",NA,"NOTUM",NA
"811",NA,"XAGE2",NA
"812",NA,"LIN28B",NA
"813",NA,"CCL20",NA
"814",NA,"ANKRD30B",NA
"815",NA,"COL19A1",NA
"816",NA,"FAR2P1",NA
"817",NA,"CYP2C19",NA
"818",NA,"BEX1",NA
"819",NA,"UTS2B",NA
"820",NA,"C6orf15",NA
"821",NA,"CBY2",NA
"822",NA,"AFP",NA
"823",NA,"ANO5",NA
"824",NA,"LONRF2",NA
"825",NA,"SCNN1G",NA
"826",NA,"PRSS33",NA
"827",NA,"OR8D4",NA
"828",NA,"ELF5",NA
"829",NA,"ST6GALNAC1",NA
"830",NA,"RSPO2",NA
"831",NA,"LEMD1",NA
"832",NA,"SCGN",NA
"833",NA,"MSX1",NA
"834",NA,"CHGA",NA
"835",NA,"LY6D",NA
"836",NA,"GUCA2B",NA
"837",NA,"CA1",NA
"838",NA,"KRT14",NA
"839",NA,"CSF3",NA
"840",NA,"PITX2",NA
"841",NA,"DPEP1",NA
"842",NA,"CEMIP",NA
"843",NA,"GUCA2A",NA
"844",NA,"LINC02418",NA
"845",NA,"SST",NA
"846",NA,"KRT23",NA
"847",NA,"IL11",NA
"848",NA,"SAA1",NA
"849",NA,"SLC4A4",NA
"850",NA,"MMP7",NA
"851",NA,"SLC26A3",NA
