"","Canonical","NonCanonical","Atypical"
"758","PRSS50","PCDHA11",NA
"759","HCST","BNC1",NA
"760","DLGAP3","BCAR1",NA
"761","GATA4","CIMAP3",NA
"762","IFNL1","PFN3",NA
"763","ZSCAN5B","SLC5A7",NA
"764","GATA3","SLC4A1AP",NA
"765","NHLRC2","SBNO2",NA
"766","PI16","TMA7",NA
"767","TNPO1","LY9",NA
"768","PDYN","PLA2G2C",NA
"769","KISS1","UBE2D3",NA
"770","NR0B1","TMEM95",NA
"771","NSMCE1","SEPTIN8",NA
"772","VWA5B2","DENND2A",NA
"773","IARS2","CRMA",NA
"774","PLA2G2E","IGFLR1",NA
"775","RABGGTB","MASP1",NA
"776","FOXD3","HPN",NA
"777","ATP2B2","TGM7",NA
"778","LSM5","FETUB",NA
"779","MYADML2","CFAP221",NA
"780","C4orf50","PRR18",NA
"781","COL23A1","TTYH2",NA
"782","NPAS4","SAMD7",NA
"783","SNORA77","EPHA6",NA
"784","SLC34A3","NUP35",NA
"785","ANKUB1","EXTL1",NA
"786","ACY1","LINC00652",NA
"787","GZMM","GSX1",NA
"788","PMCHL1","DRC7",NA
"789","FOXL1","SNTG1",NA
"790","DCDC2B","OR1C1",NA
"791","RPH3A","SLC25A41",NA
"792","PAGE3","PSMC6",NA
"793","FETUB","ATAD3C",NA
"794","CCDC70","ACBD3",NA
"795","NET1","AIPL1",NA
"796","LINC00652","UPK1A",NA
"797","CREB3L3","LBX1",NA
"798","TTYH2","CHIT1",NA
"799","GOLGA7B","CALM2",NA
"800","WDR64","SLC12A3",NA
"801","LCE2D","MRPL1",NA
"802","OLIG1","PTH1R",NA
"803","SRP19","DPP8",NA
"804","CARMIL3","WDR64",NA
"805","GFRA4","MAN2A1",NA
"806","OR10W1","TAS2R8",NA
"807","CRYGN","ADAMTS10",NA
"808","SLC52A1","DPYSL5",NA
"809","SOX21","SLC24A4",NA
"810","RAI1","HELT",NA
"811","USP26","GPR78",NA
"812","TMEM89","PRM2",NA
"813","ERICH3","KCNG2",NA
"814","ASTL","GRIN2C",NA
"815","KCNG2","CYP4B1",NA
"816","KCNC1","EPB42",NA
"817","CABP1","CFAP144",NA
"818","NCF1","SERPINA9",NA
"819","CFAP107","LTBP3",NA
"820","ATAD3C","ST8SIA2",NA
"821","PCSK1N","SLC25A42",NA
"822","TBC1D26","FAM135B",NA
"823","PRODH2","UBE2N",NA
"824","OR11G2","LTB",NA
"825","SLURP1","APOA4",NA
"826","HNRNPA1","GML",NA
"827","SERPINA9","SRSF10",NA
"828","PRAMEF20","CD180",NA
"829","GPR26","PLCXD3",NA
"830","ADAMTS10","NPPC",NA
"831","TFAP2D","PCDHA6",NA
"832","ADAM15","TMEM82",NA
"833","FATE1","ARHGAP22",NA
"834","ATP2B3","MPP2",NA
"835","OR1C1","KRT33B",NA
"836","SNTG1","MAS1L",NA
"837","C16orf86","ADRA1A",NA
"838","PCDHA6","TNPO1",NA
"839","MYBPH","SLC25A34",NA
"840","EXTL1","NTNG1",NA
"841","PRR32","OR7E24",NA
"842","C22orf31","UNCX",NA
"843","ATP6V0E2","RHOXF1",NA
"844","TSPEAR","RCVRN",NA
"845","UBQLN1","GAL3ST3",NA
"846","TGM7","NAE1",NA
"847","SMR3A","OR51F1",NA
"848","CCN5","CYP26C1",NA
"849","ELSPBP1","TAL2",NA
"850","TBATA","CCDC47",NA
"851","SCP2D1","NPAS4",NA
"852","CIAO2A","RPL9",NA
"853","ANKRD2","CATSPER4",NA
"854","TREML2","KCNC1",NA
"855","EEFSEC","MAP1LC3C",NA
"856","IQSEC2","OPCML",NA
"857","VGLL2","P4HB",NA
"858","SLC4A1AP","TGM5",NA
"859","KCNJ14","SLC30A3",NA
"860","MC2R","KMT2B",NA
"861","PAQR7","LKAAEAR1",NA
"862","SIGLEC8","MYH7",NA
"863","CLDN25","CACNA1A",NA
"864","PCDHA8","RNASE3",NA
"865","TMEM82","SNX31",NA
"866","MEIOC","ITPRID1",NA
"867","UQCRFS1","SNTG2",NA
"868","GNAI3","OTUD6A",NA
"869","ALDH3A1","MS4A15",NA
"870","TGM1","MAPK15",NA
"871","TGFB1","CATSPER1",NA
"872","HTN1","PRM1",NA
"873","PLEC","SAXO1",NA
"874","DNAI2","GPX5",NA
"875","ITGAL","OTX2",NA
"876","BEND4","KCNK16",NA
"877","SP7","ASTL",NA
"878","PPP1R3G","EIF1",NA
"879","RAG2","USP39",NA
"880","LRRC27","GSDMC",NA
"881","MRPL33","HCRT",NA
"882","RNF17","KCNIP1",NA
"883","RAB11A","IFNA6",NA
"884","NEUROD2","CLDN25",NA
"885","MAP3K6","LAMC3",NA
"886","TMEFF2","TEX35",NA
"887","FOXJ1","ITGAL",NA
"888","CHIT1","SLBP",NA
"889","AIF1","PRODH2",NA
"890","S100B","MKRN1",NA
"891","ST13","SRMS",NA
"892","SPMAP1","CD164",NA
"893","TMEM232","CCDC168",NA
"894","CST9L","NDUFB3",NA
"895","SPOPL","KLHL38",NA
"896","IL36A","OLIG1",NA
"897","KCNK3","TNR",NA
"898","TEX47","ITGA10",NA
"899","PAX2","ALDH3A1",NA
"900","RNF222","ERBB4",NA
"901","OR2A12","ETFA",NA
"902","MAP1LC3C","SCN5A",NA
"903","TSPAN32","SLC6A15",NA
"904","ADM5","CST9L",NA
"905","NDUFB3","CFAP47",NA
"906","C11orf42","HCST",NA
"907","SYNC","SND1",NA
"908","ARHGAP22","OPA1",NA
"909","COQ10B","BLOC1S6",NA
"910","KCNK16","SLC52A1",NA
"911","SRM","EIF4B",NA
"912","CCDC13","AWAT1",NA
"913","KCNH5","SLC8A3",NA
"914","LCOR","GJB7",NA
"915","CPLX3","ETV3L",NA
"916","ATP5PD","NOL4",NA
"917","ETV3L","CLCNKA",NA
"918","ASIC3","DNAI2",NA
"919","RAB39B","PAGE3",NA
"920","FAM135B","VIPR2",NA
"921","CYP11A1","BARHL2",NA
"922","NUDT18","NTN5",NA
"923","THRSP","PPTC7",NA
"924","DHFR","ANKRD34C",NA
"925","RGL4","CRYGN",NA
"926","SDHD","CHST9",NA
"927","UCN","PIWIL3",NA
"928","HIPK4","GALNT14",NA
"929","SCN4A","PRSS55",NA
"930","FAM24A","ASIC3",NA
"931","LYPLA1","KIF5B",NA
"932","BCAR1","TREML2",NA
"933","MRGPRD","DYNLT1",NA
"934","WNT10B","SYNPO2L",NA
"935","PRR30","TMEM145",NA
"936","BLOC1S6","IGSF11",NA
"937","PLCXD3","PRRX2",NA
"938","SIGLEC10","PRSS50",NA
"939","ZYG11A","PRTN3",NA
"940","TMC3","AQP2",NA
"941","KRT81","CADM2",NA
"942","MAGEA8","CCDC177",NA
"943","CLDND2","KRT81",NA
"944","NCAN","KIR2DS4",NA
"945","OR2M4","RAB39B",NA
"946","AQP2","PAWR",NA
"947","GSDMC","CER1",NA
"948","LAMC3","SYCN",NA
"949","NYAP1","CLSPN",NA
"950","ENTPD8","TEKTL1",NA
"951","C16orf89","LDB3",NA
"952","RTN4","PCDHA8",NA
"953","UFL1","TMEM151A",NA
"954","TMEM179","C4orf50",NA
"955","LRP5","GATA3",NA
"956","TAS2R8","GABRQ",NA
"957","ARPC2","SLIT1",NA
"958","RND2","SP7",NA
"959","ENG","ADM5",NA
"960","SLC34A2","MATN1",NA
"961","SCX","OR7C2",NA
"962","SRSF10","USP2",NA
"963","TEX36","CFAP58",NA
"964","GPX1","CEACAM16",NA
"965","OR9Q2","SPANXN5",NA
"966","GYPA","MCHR2",NA
"967","DAND5","ZNF563",NA
"968","IFNA8","FGF11",NA
"969","TP53AIP1","ATN1",NA
"970","SLC6A15","PFN4",NA
"971","IL4","PPP1R3A",NA
"972","DRAXIN","ZNF665",NA
"973","YTHDC2","TRPM3",NA
"974","MARCKSL1","CADM3",NA
"975","SAMD7","IFT122P3",NA
"976","UBE2D3","TBC1D26",NA
"977","SPACA7","COX6C",NA
"978","CCDC78","OR2H2",NA
"979","SOAT2","GATA4",NA
"980","GPR101","PLPP6",NA
"981","OTX2","KCNH3",NA
"982","CCT2","SFTPB",NA
"983","SLC30A3","C12orf71",NA
"984","TMEM145","BEND4",NA
"985","GPR25","SOAT2",NA
"986","ECE2","OR4X2",NA
"987","APLP2","IQCN",NA
"988","PACSIN1","SLURP1",NA
"989","SEPTIN1","CRB1",NA
"990","RPS13","NPM2",NA
"991","SAXO4","ACTRT2",NA
"992","CEBPE","YPEL3",NA
"993","ADRA1A","SHISAL2A",NA
"994","ZNF211","IL34",NA
"995","TLCD3B","PRR30",NA
"996","ACTRT2","NKAIN4",NA
"997","ACTN3","TMC3",NA
"998","TOGARAM2","FLCN",NA
"999","KATNA1","TEX47",NA
"1000","DYNLT1","ADAM10",NA
"1001","KLHDC7A","PEBP4",NA
"1002","RIPPLY1","TRIM62",NA
"1003","TBX1","PABPN1L",NA
"1004","KCNH4","PRRC1",NA
"1005","SLC2A6","PCAT4",NA
"1006","TMEM255B","HSPB7",NA
"1007","RXFP2","BTG4",NA
"1008","SH2D6","ASTN1",NA
"1009","LINC02347","SCGB2A2",NA
"1010","OR2T27","CDH8",NA
"1011","GFUS","OR10W1",NA
"1012","FOSL1","SEMA6B",NA
"1013","OR6C74","WNT1",NA
"1014","C1orf127","CLNS1A",NA
"1015","TNR","KIAA2012",NA
"1016","SLC45A1","ADIG",NA
"1017","SLITRK5","PRMT8",NA
"1018","NAA38","TRIML2",NA
"1019","SMIM15","OR13C4",NA
"1020","KIF5B","ITGAD",NA
"1021","COX6C","TRIM46",NA
"1022","PEBP4","SPDEF",NA
"1023","LCN10","KCNK12",NA
"1024","FGF11","LACRT",NA
"1025","ZFP91","TMEM86A",NA
"1026","WDR87","NANOGNB",NA
"1027","FOXB2","LRRC74A",NA
"1028","SPACDR","MCRIP1",NA
"1029","SYT6","KLHL40",NA
"1030","PRSS42P","PRSS38",NA
"1031","GFER","PRR13",NA
"1032","NOL4","CDH12",NA
"1033","GLB1L3","TRPV4",NA
"1034","GSX1","OR6C74",NA
"1035","DUSP12","IER3IP1",NA
"1036","GPT","HSD11B1L",NA
"1037","KRAS","LINC00700",NA
"1038","MS4A10","FGF5",NA
"1039","SPOCK3","SSR1",NA
"1040","LRRC45","RARA",NA
"1041","OR7D4","CHD5",NA
"1042","NRAS","OR12D3",NA
"1043","SLC5A5","RNASE13",NA
"1044","ADAM7","P2RX3",NA
"1045","CFAP141","IL36A",NA
"1046","MECP2","FBXW12",NA
"1047","LINC01869","FEZF2",NA
"1048","TRIM46","MS4A10",NA
"1049","NFATC4","PPP6C",NA
"1050","CFAP57","POM121L2",NA
"1051","OR13C4","LYPLA1",NA
"1052","ADGRB1","PRSS42P",NA
"1053","IFNA6","CELA3B",NA
"1054","H4C7","RNF222",NA
"1055","DNAJB2","OR9Q2",NA
"1056","CD180","VTCN1",NA
"1057","GPR162","DOC2B",NA
"1058","CABP2","NYAP2",NA
"1059","RPL39","NT5C3A",NA
"1060","SNTG2","LDHAL6A",NA
"1061","ZDHHC8","TMEM60",NA
"1062","HS3ST6","LINC02347",NA
"1063","NAA50","CCDC70",NA
"1064","CBARP","ZNF556",NA
"1065","OR10J3","TBR1",NA
"1066","TMEM59L","UROC1",NA
"1067","SFTPB","SOWAHC",NA
"1068","CFAP58","RPS17",NA
"1069","SMIM21","OR6B3",NA
"1070","ANKRD34C","F11",NA
"1071","ATP5MG","PCSK1N",NA
"1072","CREBZF","UNC79",NA
"1073","C3orf84","PRELP",NA
"1074","POU4F1","TGM1",NA
"1075","HTR3B","ELOVL3",NA
"1076","EIF1","OR6M1",NA
"1077","OR10A7","DSCR4",NA
"1078","KCNIP1","PPY2P",NA
"1079","CCR4","SLC34A2",NA
"1080","SDHC","NUDT21",NA
"1081","PRRX2","PAQR7",NA
"1082","BPIFB4","TMEM89",NA
"1083","CFAP126","AGXT2",NA
"1084","CCDC177","CACNG6",NA
"1085","ATP5MK","RASIP1",NA
"1086","EEF1A2","CDH16",NA
"1087","HTR5A","CCDC63",NA
"1088","JPH4","RTL9",NA
"1089","HSPB7","PRR23C",NA
"1090","GPR156","S100B",NA
"1091","BTG4","FCN1",NA
"1092","MMEL1","ARPP21",NA
"1093","GALNT14","NAA38",NA
"1094","SPRN","TWF1",NA
"1095","NPBWR1","NPVF",NA
"1096","TAL2","SUCO",NA
"1097","SCN1A","AJM1",NA
"1098","OR6M1","PLA2G2E",NA
"1099","CCT4","ACTN3",NA
"1100","CCNH","ATP6V0E2",NA
"1101","SSR1","GNAI3",NA
"1102","NTNG1","GOLGA7B",NA
"1103","NMBR","GAB4",NA
"1104","LDLRAD1","CXorf66",NA
"1105","GDAP1L1","FKBP3",NA
"1106","PRR25","DIRAS2",NA
"1107","LINC00161","FGF21",NA
"1108","DNAH9","UFL1",NA
"1109","ZNF556","RIMS2",NA
"1110","DPRX","LRRC27",NA
"1111","ATN1","GPT",NA
"1112","FAM27E5","SDHD",NA
"1113","P2RY6","A4GALT",NA
"1114","NTN5","GGN",NA
"1115","LRRTM3","MLIP",NA
"1116","PFN4","MRGPRD",NA
"1117","ZNF563","ENTPD8",NA
"1118","SDR9C7","ZBP1",NA
"1119","HMX1","PFKFB1",NA
"1120","CLRN1","DUT",NA
"1121","PLA2G2C","TTC16",NA
"1122","LDHAL6A","RPE65",NA
"1123","TEF","GLP1R",NA
"1124","TMEM235","TBX1",NA
"1125","ASTN1","MOB3A",NA
"1126","ASL","RHAG",NA
"1127","TMEM184A","TBATA",NA
"1128","IGSF11","LINC01879",NA
"1129","MUC16","C1QTNF4",NA
"1130","LINC00334","ATP4B",NA
"1131","PRR18","TMEM59L",NA
"1132","ACTL7A","CARMIL3",NA
"1133","LDB3","C4orf17",NA
"1134","SPATA46","OR10P1",NA
"1135","PRX","TACR3",NA
"1136","DEFB119","KLF14",NA
"1137","KLHL40","RAB11A",NA
"1138","IL5RA","COQ10B",NA
"1139","UBE2N","SPPL2C",NA
"1140","NDUFAB1","COA4",NA
"1141","NDFIP2","SDHC",NA
"1142","GABARAPL2","PRAMEF19",NA
"1143","UNC5A","RASGRP2",NA
"1144","MIOX","SELENOT",NA
"1145","CCDC187","MGAT4EP",NA
"1146","GDF7","CIAO2A",NA
"1147","SPATA41","EDARADD",NA
"1148","MAN2A1","DLGAP3",NA
"1149","SPPL2A","PSMD12",NA
"1150","SPPL2C","GRIA2",NA
"1151","TCEAL6","KISS1",NA
"1152","OPRD1","AKAP14",NA
"1153","ASTN2","CFAP141",NA
"1154","GAB4","ATP2B3",NA
"1155","USHBP1","LRRC45",NA
"1156","GPHB5","KCNJ1",NA
"1157","RASIP1","OR4D1",NA
"1158","MAP3K14","ADGRG4",NA
"1159","KRT33B","THRSP",NA
"1160","CCDC47","OR6B2",NA
"1161","UNC80","NOL10",NA
"1162","CELA3B","CHCHD5",NA
"1163","PIP5KL1","NDUFS7",NA
"1164","MRAP","LINC01193",NA
"1165","TMEM128","CBLL1",NA
"1166","LSMEM2","TRIM61",NA
"1167","GABRD","ANKRD2",NA
"1168","UNC79","SLC1A2",NA
"1169","HEXD","LCE1B",NA
"1170","SLIT1","HSD17B12",NA
"1171","CLNS1A","CCNT1",NA
"1172","ZNF483","LSMEM2",NA
"1173","HOXD12","NCAN",NA
"1174","GPR55","PDIA6",NA
"1175","ETFA","CREBZF",NA
"1176","MCHR2","ZIC4",NA
"1177","NPVF","RAB3IL1",NA
"1178","UPK3A","PYGM",NA
"1179","RHAG","ZSCAN5B",NA
"1180","KLK4","SPX",NA
"1181","CLSPN","CCDC8",NA
"1182","FDX2","NRAS",NA
"1183","LINC02903","ADCYAP1R1",NA
"1184","COL20A1","BUB1B",NA
"1185","EMILIN1","NUDT18",NA
"1186","ZNF208","ADAM15",NA
"1187","NHLRC4","TMEM132A",NA
"1188","ZNF665","AIF1",NA
"1189","LINC00700","PPP6R1",NA
"1190","KIAA2012","SNHG1",NA
"1191","CHCT1","FAM47B",NA
"1192","GADD45A","CSN3",NA
"1193","PRELP","CFAP77",NA
"1194","CYSRT1","SLC14A2",NA
"1195","MCRIP1","NUDT19",NA
"1196","TMA7","GABARAPL2",NA
"1197","PNPLA2","IL5RA",NA
"1198","PPP6R1","MOG",NA
"1199","NKAIN4","CEBPE",NA
"1200","SLC35A3","SRD5A2",NA
"1201","ADGRA2","THAP12",NA
"1202","GOLGA2P10","SPRN",NA
"1203","GPX5","CYP4F8",NA
"1204","LAMP2","MARCHF11",NA
"1205","TPD52L3","WDR88",NA
"1206","PLPP6","CTXN1",NA
"1207","ATP5IF1","C11orf42",NA
"1208","SLC8A3","EEF1A2",NA
"1209","RIMS2","ASTN2",NA
"1210","GLP1R","SLC6A11",NA
"1211","FAM187B","PDE7B",NA
"1212","LRRC26","VTA1",NA
"1213","SLC6A11","MROH5",NA
"1214","ZNF775","CEP20",NA
"1215","OR6B2","RPS13",NA
"1216","FSD1","CFAP54",NA
"1217","AGXT2","FOXJ1",NA
"1218","LINC00638","KCNG1",NA
"1219","CACNG1","PPP1R3G",NA
"1220","KIR3DL1","GLB1L3",NA
"1221","CRB1","SEMG2",NA
"1222","UTF1","SPTB",NA
"1223","DUS3L","ARPC2",NA
"1224","ITGA10","UNC5A",NA
"1225","SEMA3F","NEUROD2",NA
"1226","LCE1D","CHCT1",NA
"1227","SLK","LINC00272",NA
"1228","GPR139","ADGRB1",NA
"1229","BUB1B","AIMP2",NA
"1230","IER3IP1","EIF2A",NA
"1231","MYL9","MAP3K6",NA
"1232","OR5D14","BFSP2",NA
"1233","RASGEF1C","LINC02687",NA
"1234","BSND","RANBP2",NA
"1235","CCDC116","NKAIN3",NA
"1236","HAMP","ADAM29",NA
"1237","USP39","GFER",NA
"1238","PGLYRP3","SCN1A",NA
"1239","PPP2CB","RGL4",NA
"1240","LIM2","SLC6A5",NA
"1241","VAX1","MYL6B",NA
"1242","CLIP2","CPLX3",NA
"1243","SCN10A","TLE6",NA
"1244","RPL27","MPLKIP",NA
"1245","UROC1","LRP5",NA
"1246","BAGE","EWSAT1",NA
"1247","MROH5","PTGES3",NA
"1248","EPHA8","SNX6",NA
"1249","CDH22","LINC02907",NA
"1250","NBEAL1","ABRAXAS1",NA
"1251","PRM1","BAGE",NA
"1252","CFAP221","C16orf86",NA
"1253","SOWAHC","NMBR",NA
"1254","GBX2","TEX36",NA
"1255","CER1","HOGA1",NA
"1256","BRSK2","CRIP2",NA
"1257","SCT","EPHA8",NA
"1258","OR2AT4","DCDC2B",NA
"1259","ADIPOR1","DHFR",NA
"1260","SERBP1","MAP7",NA
"1261","TPPP2","OR10A3",NA
"1262","AIPL1","KCNJ14",NA
"1263","ADAMTSL1","GPHB5",NA
"1264","SLAMF9","LINC00552",NA
"1265","C1QL1","DBIL5P",NA
"1266","SPINT2","DUS3L",NA
"1267","TEKT5","HES1",NA
"1268","TENM2","FAT3",NA
"1269","GNRH2","IMMT",NA
"1270","SYCE1L","RS1",NA
"1271","NUDT21","GLCE",NA
"1272","SLC34A1","LVRN",NA
"1273","BARHL2","GPR55",NA
"1274","GP9","GTF3C6",NA
"1275","CIMAP1D","CRYGC",NA
"1276","SBDS","PI16",NA
"1277","SAXO1","TMEM235",NA
"1278","AMER3","TEF",NA
"1279","SLC22A7","GRID1",NA
"1280","OR51F1","TP53AIP1",NA
"1281","CDH10","KIR3DL1",NA
"1282","HCN1","CCN5",NA
"1283","SLC45A2","ADAMTSL1",NA
"1284","SPATA31E1","SHOX",NA
"1285","RPE65","GJD2",NA
"1286","TM2D1","GNRH2",NA
"1287","CADM4","CACNG1",NA
"1288","PRR13","OR13C5",NA
"1289","AGTR2","RAI1",NA
"1290","HES3","DCC",NA
"1291","OR51G2","MZT1",NA
"1292","TTBK1","UBFD1",NA
"1293","CDK4","P2RY6",NA
"1294","PRDM16","CAVIN4",NA
"1295","BEST4","CNFN",NA
"1296","OR5H14","TXNDC2",NA
"1297","CCDC168","KLF17",NA
"1298","WDR88","LRRC4B",NA
"1299","SRPK3","CCNH",NA
"1300","ITPRID1","SLC34A1",NA
"1301","SPTA1","UBE2E3",NA
"1302","LINC00552","CFAP276",NA
"1303","C6orf120","PRSS21",NA
"1304","VTCN1","RPS6KA2",NA
"1305","ZBP1","DTYMK",NA
"1306","CRTC1","CYSRT1",NA
"1307","PPY2P","MYBPH",NA
"1308","IQCF2","SPINT2",NA
"1309","MTSS2","FOXB2",NA
"1310","RTL9","LAMP2",NA
"1311","C20orf144","C6orf118",NA
"1312","ZIC3","CES1P1",NA
"1313","FCN1","SEL1L2",NA
"1314","DISP3","CNTN5",NA
"1315","TMEM130","HESX1",NA
"1316","SCGB3A1","PRDM16",NA
"1317","HESX1","ESRP1",NA
"1318","PDE6B","CHMP2B",NA
"1319","SPTB","SH2D6",NA
"1320","DTYMK","IQCF3",NA
"1321","MPL","VDAC1",NA
"1322","LYPD2","CD4",NA
"1323","MZT1","BSND",NA
"1324","NAT16","CIMAP1A",NA
"1325","RUFY4","TAS2R16",NA
"1326","INS","SYT6",NA
"1327","C2orf73","BMP15",NA
"1328","UQCRB","ATAD5",NA
"1329","KRT85","TSPEAR",NA
"1330","PNLIP","OTOR",NA
"1331","MOG","XAGE3",NA
"1332","MCCD1","SLAMF9",NA
"1333","PIWIL3","GPR25",NA
"1334","ATAD2B","PAICS",NA
"1335","GML","SPATA46",NA
"1336","TMEM151A","MMEL1",NA
"1337","TNFRSF4","TOGARAM2",NA
"1338","PCBP3","SPSB4",NA
"1339","BLVRB","SPATA41",NA
"1340","CHST10","PYCR3",NA
"1341","CDC42","KLHDC8A",NA
"1342","ADGRG4","SPOPL",NA
"1343","SRMS","LINC01869",NA
"1344","SKA2","AHCTF1",NA
"1345","KCNB2","PPP2R5A",NA
"1346","KLHDC8A","LCN10",NA
"1347","PRSS36","SLITRK5",NA
"1348","KRT17","TMEM123",NA
"1349","ATG3","C2orf73",NA
"1350","PODXL2","SCN4A",NA
"1351","PRR23A","ATAD2B",NA
"1352","SPSB4","ATP5MF",NA
"1353","SERPINA11","A4GNT",NA
"1354","GTF3C6","PRAMEF20",NA
"1355","LCE1B","TCEAL6",NA
"1356","GRIN3B","CSDC2",NA
"1357","GTSF1L","CYP2F1",NA
"1358","IAH1","UQCRC2",NA
"1359","PSG9","AGAP2",NA
"1360","CIMAP1A","SAXO4",NA
"1361","OR7C1","PGLYRP3",NA
"1362","CDC20B","OAZ1",NA
"1363","AIMP1","WDR87",NA
"1364","PRKACG","MRAP",NA
"1365","MYOG","HOXD12",NA
"1366","CMTM5","CRISP3",NA
"1367","SLC66A1","GFRA4",NA
"1368","ADAM29","LMX1A",NA
"1369","OTOP2","ARF6",NA
"1370","TRIM42","KRAS",NA
"1371","MARCHF11","SERPINB11",NA
"1372","UHRF2","CNTN1",NA
"1373","ARMT1","CYP11A1",NA
"1374","LINC02907","NIBAN3",NA
"1375","LRRC74A","APOL5",NA
"1376","CADM2","SLC45A2",NA
"1377","SPRTN","TRDN",NA
"1378","SLC15A4","SCGB3A1",NA
"1379","OR2G2","KCNA10",NA
"1380","OR10P1","SLC22A9",NA
"1381","RAB3IL1","CHST8",NA
"1382","LAG3","CBARP",NA
"1383","EDARADD","SETD1B",NA
"1384","SCGB2A2","CDC20B",NA
"1385","CHST8","UNC45B",NA
"1386","UXS1","KCNH4",NA
"1387","DNM1L","CNTNAP4",NA
"1388","ST8SIA2","NPBWR1",NA
"1389","PDE7B","PCDHA3",NA
"1390","OR2Y1","OR2H1",NA
"1391","MYOD1","CGA",NA
"1392","ERBB4","KCNK4",NA
"1393","OR2S2","OR2M3",NA
"1394","UBE2E3","MIOX",NA
"1395","CHRM1","EPHB6",NA
"1396","ADCYAP1R1","IMP3",NA
"1397","ZFAND6","DEFB119",NA
"1398","WDR43","LMNTD1",NA
"1399","TRIM61","CD300LG",NA
"1400","OR6C1","ZYG11A",NA
"1401","OR2M3","SYN2",NA
"1402","TERB1","H4C7",NA
"1403","ASPDH","STRN3",NA
"1404","CFAP61","MRPL23",NA
"1405","CCNT1","PDCD5",NA
"1406","LTK","CCDC187",NA
"1407","NRG3","SLC5A5",NA
"1408","KBTBD13","LTBP4",NA
"1409","CAV3","TBX6",NA
"1410","FAM47B","SHD",NA
"1411","NAALADL1","AGTR2",NA
"1412","CES1P1","PCDHGC5",NA
"1413","SLBP","MPL",NA
"1414","AGAP2","XKR4",NA
"1415","C11orf87","TCERG1",NA
"1416","TTC16","MYOG",NA
"1417","GDF10","TFAP2D",NA
"1418","HAGHL","INS",NA
"1419","PAGE4","MBD3L1",NA
"1420","PCDHGC5","C9",NA
"1421","ANKRD65","DHX15",NA
"1422","ZIC4","KRT25",NA
"1423","TAF1D","COPZ1",NA
"1424","CHRNA4","DNM1L",NA
"1425","MBLAC1","CA4",NA
"1426","OR5A2","NAP1L1",NA
"1427","OTOP3","VSTM2B",NA
"1428","MPLKIP","SKA2",NA
"1429","OR7A17","OR51G2",NA
"1430","ODF4","PNPLA2",NA
"1431","KCNG1","SCN10A",NA
"1432","ATXN1L","LINC00311",NA
"1433","NANOGNB","SLC22A7",NA
"1434","ZNF497","TARDBP",NA
"1435","TLE6","HCN1",NA
"1436","EIF2A","GPR101",NA
"1437","SEMG2","MUC16",NA
"1438","CYP4F8","GATC",NA
"1439","MLIP","OR5H14",NA
"1440","RRAGA","CHRNA2",NA
"1441","PYGM","OR7D4",NA
"1442","WFIKKN1","ATXN1L",NA
"1443","C6orf118","SH3GL2",NA
"1444","LARGE2","NYAP1",NA
"1445","WNT1","CD6",NA
"1446","ZPLD1","KCNH5",NA
"1447","SPANXN4","ZDHHC8",NA
"1448","FAM91A1","PCDHB17P",NA
"1449","TPSD1","PDHA2",NA
"1450","DUT","CHPT1",NA
"1451","OR6B3","NHLRC4",NA
"1452","TXNDC2","FAM91A1",NA
"1453","SERPINA4","LRRC26",NA
"1454","CDH12","MAP3K14",NA
"1455","DBIL5P","PRAMEF8",NA
"1456","OTUD7A","CPLX4",NA
"1457","CACNA1A","ZFR2",NA
"1458","GJD4","CLEC1B",NA
"1459","PRKAA1","CELF1",NA
"1460","HEATR9","PPT1",NA
"1461","VGF","COX14",NA
"1462","LCE2A","UXS1",NA
"1463","YPEL3","LRRTM4",NA
"1464","C12orf71","LIX1",NA
"1465","ITGAD","TAF15",NA
"1466","CXorf66","NAA50",NA
"1467","C1QL2","TXNDC8",NA
"1468","CSN3","SOWAHB",NA
"1469","WNT7A","SLC8A2",NA
"1470","AK3","CCDC78",NA
"1471","FAT2","PRELID3B",NA
"1472","GRID2","DAOA",NA
"1473","AMZ1","OR4C11",NA
"1474","LCN12","MORN1",NA
"1475","BPNT2","PROKR2",NA
"1476","CDC42BPG","MAGEA8",NA
"1477","SLC8A2","OR8K1",NA
"1478","VSTM2B","RPL15",NA
"1479","MAP3K10","PNLIP",NA
"1480","LINC00207","PGAM1",NA
"1481","TMEM86A","CHST10",NA
"1482","UBFD1","DPRX",NA
"1483","CDK18","C16orf74",NA
"1484","ENHO","RORB",NA
"1485","WFDC12","CFAP65",NA
"1486","TSPO2","LLGL1",NA
"1487","MPIG6B","ATG3",NA
"1488","SSX3","IQSEC2",NA
"1489","GRIA2","EPHA5",NA
"1490","OPCML","TRMT13",NA
"1491","RGR","ZFP57",NA
"1492","SSC4D","ACLY",NA
"1493","TAS2R16","RTP1",NA
"1494","SPATA19","SLC45A1",NA
"1495","OR56A1","PRSS59P",NA
"1496","DNAI1","TNFRSF4",NA
"1497","OR10Q1","FAM187B",NA
"1498","LACRT","SRP19",NA
"1499","CISD2","TTTY12",NA
"1500","PAICS","KCND2",NA
"1501","KCNJ1","GOLGA2P10",NA
"1502","CLCF1","ARMT1",NA
"1503","LINC00272","CTNNA3",NA
"1504","SLITRK2","CISD2",NA
"1505","TRIM54","UTF1",NA
"1506","OPRL1","NBEAL1",NA
