"","Canonical","NonCanonical","Atypical"
"1325",NA,"PGC",NA
"1326",NA,"ATP12A",NA
"1327",NA,"TRIM7",NA
"1328",NA,"IL2",NA
"1329",NA,"PABPC1L",NA
"1330",NA,"HAL",NA
"1331",NA,"SLC7A9",NA
"1332",NA,"FAM53A",NA
"1333",NA,"CLSTN2",NA
"1334",NA,"MT1X",NA
"1335",NA,"PDGFD",NA
"1336",NA,"ENTPD8",NA
"1337",NA,"OR10A7",NA
"1338",NA,"PNMA2",NA
"1339",NA,"CCDC65",NA
"1340",NA,"FAM217B",NA
"1341",NA,"COMP",NA
"1342",NA,"IGHM",NA
"1343",NA,"KLK5",NA
"1344",NA,"SPIC",NA
"1345",NA,"ASCL3",NA
"1346",NA,"LY6D",NA
"1347",NA,"PSCA",NA
"1348",NA,"DNAH6",NA
"1349",NA,"OR10V1",NA
"1350",NA,"LINC00856",NA
"1351",NA,"CAPN11",NA
"1352",NA,"NECAB2",NA
"1353",NA,"KCNA7",NA
"1354",NA,"ELAPOR1",NA
"1355",NA,"KLK6",NA
"1356",NA,"CCL15",NA
"1357",NA,"CAPN9",NA
"1358",NA,"FGF16",NA
"1359",NA,"ADGRG2",NA
"1360",NA,"KNCN",NA
"1361",NA,"ZFP57",NA
"1362",NA,"PDZRN3",NA
"1363",NA,"SLC30A2",NA
"1364",NA,"SDS",NA
"1365",NA,"PLTP",NA
"1366",NA,"SLC15A1",NA
"1367",NA,"CKMT1A",NA
"1368",NA,"CLRN1",NA
"1369",NA,"TMPRSS15",NA
"1370",NA,"CD48",NA
"1371",NA,"TSPAN1",NA
"1372",NA,"TMPRSS5",NA
"1373",NA,"PROZ",NA
"1374",NA,"RGS5",NA
"1375",NA,"ALPI",NA
"1376",NA,"PRAC1",NA
"1377",NA,"DNAAF11",NA
"1378",NA,"SLC25A18",NA
"1379",NA,"DLL3",NA
"1380",NA,"CYP39A1",NA
"1381",NA,"KCNF1",NA
"1382",NA,"SPINK2",NA
"1383",NA,"FOXF2",NA
"1384",NA,"SLC47A2",NA
"1385",NA,"LINC00313",NA
"1386",NA,"LINC03006",NA
"1387",NA,"PDE4B",NA
"1388",NA,"NFE2",NA
"1389",NA,"NAA38",NA
"1390",NA,"FPR2",NA
"1391",NA,"RAB6B",NA
"1392",NA,"ENPP3",NA
"1393",NA,"TDRG1",NA
"1394",NA,"GALP",NA
"1395",NA,"KRT84",NA
"1396",NA,"ZNF99",NA
"1397",NA,"SNORC",NA
"1398",NA,"PCSK5",NA
"1399",NA,"PLP1",NA
"1400",NA,"ARHGAP44",NA
"1401",NA,"CHRNB2",NA
"1402",NA,"KCNS2",NA
"1403",NA,"COL2A1",NA
"1404",NA,"CYFIP2",NA
"1405",NA,"MYO3A",NA
"1406",NA,"KCTD1",NA
"1407",NA,"OR4L1",NA
"1408",NA,"GRHL3",NA
"1409",NA,"CSF3",NA
"1410",NA,"CALN1",NA
"1411",NA,"PRKN",NA
"1412",NA,"C3orf52",NA
"1413",NA,"CSNK1G1",NA
"1414",NA,"UTY",NA
"1415",NA,"CRABP2",NA
"1416",NA,"SPTBN5",NA
"1417",NA,"TM4SF20",NA
"1418",NA,"UGT2B7",NA
"1419",NA,"XG",NA
"1420",NA,"AHRR",NA
"1421",NA,"FMOD",NA
"1422",NA,"JAKMIP3",NA
"1423",NA,"C1orf94",NA
"1424",NA,"TCF21",NA
"1425",NA,"IL1R2",NA
"1426",NA,"TLX3",NA
"1427",NA,"PLAU",NA
"1428",NA,"SPAG1",NA
"1429",NA,"IGFL3",NA
"1430",NA,"CXCL17",NA
"1431",NA,"PROM1",NA
"1432",NA,"CH25H",NA
"1433",NA,"CCDC17",NA
"1434",NA,"KRT6A",NA
"1435",NA,"GALNT7",NA
"1436",NA,"HTR4",NA
"1437",NA,"RCAN2",NA
"1438",NA,"HRH3",NA
"1439",NA,"PLG",NA
"1440",NA,"C1orf127",NA
"1441",NA,"ADM5",NA
"1442",NA,"MAPT",NA
"1443",NA,"SLC6A20",NA
"1444",NA,"GIMAP2",NA
"1445",NA,"SEMA3B",NA
"1446",NA,"MSX1",NA
"1447",NA,"HOXC6",NA
"1448",NA,"S100A2",NA
"1449",NA,"PGM5",NA
"1450",NA,"UCN2",NA
"1451",NA,"KLK15",NA
"1452",NA,"BEST2",NA
"1453",NA,"RGS7BP",NA
"1454",NA,"HES5",NA
"1455",NA,"GPR179",NA
"1456",NA,"PPBPP2",NA
"1457",NA,"TCF7",NA
"1458",NA,"GTF2IRD1",NA
"1459",NA,"SERPINA5",NA
"1460",NA,"SYCP2",NA
"1461",NA,"VSTM2L",NA
"1462",NA,"MYOM3",NA
"1463",NA,"OR1A1",NA
"1464",NA,"LCLAT1",NA
"1465",NA,"HCG9",NA
"1466",NA,"NXPE2",NA
"1467",NA,"MC4R",NA
"1468",NA,"IVL",NA
"1469",NA,"STPG2",NA
"1470",NA,"BEX3",NA
"1471",NA,"ENPP2",NA
"1472",NA,"SULT6B1",NA
"1473",NA,"MAB21L4",NA
"1474",NA,"MYO1A",NA
"1475",NA,"MORN5",NA
"1476",NA,"CSF3R",NA
"1477",NA,"ABHD12B",NA
"1478",NA,"FAS",NA
"1479",NA,"CCN2",NA
"1480",NA,"MT1G",NA
"1481",NA,"HOXA4",NA
"1482",NA,"C5orf46",NA
"1483",NA,"CDH16",NA
"1484",NA,"ACKR4",NA
"1485",NA,"RNASE12",NA
"1486",NA,"TUSC3",NA
"1487",NA,"LIPC",NA
"1488",NA,"THBS1",NA
"1489",NA,"A2ML1",NA
"1490",NA,"TTC16",NA
"1491",NA,"HOXB1",NA
"1492",NA,"SLC5A1",NA
"1493",NA,"TCEAL9",NA
"1494",NA,"SYP",NA
"1495",NA,"HABP2",NA
"1496",NA,"SPRR1B",NA
"1497",NA,"RFC3",NA
"1498",NA,"MYRIP",NA
"1499",NA,"MUC21",NA
"1500",NA,"MTTP",NA
"1501",NA,"MOB3B",NA
"1502",NA,"APOBEC3B",NA
"1503",NA,"WNT8B",NA
"1504",NA,"BAMBI",NA
"1505",NA,"GAD1",NA
"1506",NA,"NRAP",NA
"1507",NA,"UNC79",NA
"1508",NA,"CRYBG2",NA
"1509",NA,"LRRC8E",NA
"1510",NA,"OR52A5",NA
"1511",NA,"MEP1A",NA
"1512",NA,"SAMSN1",NA
"1513",NA,"C6",NA
"1514",NA,"NPR3",NA
"1515",NA,"REN",NA
"1516",NA,"GJB5",NA
"1517",NA,"AKAP7",NA
"1518",NA,"ART3",NA
"1519",NA,"MBD3L1",NA
"1520",NA,"CCK",NA
"1521",NA,"VAV3",NA
"1522",NA,"APLNR",NA
"1523",NA,"CAV2",NA
"1524",NA,"KLK10",NA
"1525",NA,"SHCBP1",NA
"1526",NA,"PRDM9",NA
"1527",NA,"TUBBP5",NA
"1528",NA,"ATP4A",NA
"1529",NA,"ELAVL4",NA
"1530",NA,"SPTSSB",NA
"1531",NA,"BNIPL",NA
"1532",NA,"GATA4",NA
"1533",NA,"PCOLCE2",NA
"1534",NA,"TBC1D9",NA
"1535",NA,"DSC1",NA
"1536",NA,"TRABD2A",NA
"1537",NA,"DEFA6",NA
"1538",NA,"LINC00268",NA
"1539",NA,"TFPI2",NA
"1540",NA,"SST",NA
"1541",NA,"ACRV1",NA
"1542",NA,"KCNMA1",NA
"1543",NA,"VNN1",NA
"1544",NA,"CELSR2",NA
"1545",NA,"B3GNT6",NA
"1546",NA,"VCAM1",NA
"1547",NA,"SLC6A8",NA
"1548",NA,"VWF",NA
"1549",NA,"AMBP",NA
"1550",NA,"SRGN",NA
"1551",NA,"TP53INP2",NA
"1552",NA,"TRPV3",NA
"1553",NA,"MALRD1",NA
"1554",NA,"SDR9C7",NA
"1555",NA,"GALNT12",NA
"1556",NA,"PCSK2",NA
"1557",NA,"TSGA10IP",NA
"1558",NA,"KCNN4",NA
"1559",NA,"FOXR2",NA
"1560",NA,"SPRR2B",NA
"1561",NA,"CERS3",NA
"1562",NA,"KRT75",NA
"1563",NA,"NDNF",NA
"1564",NA,"SPRR2D",NA
"1565",NA,"C2",NA
"1566",NA,"IL1B",NA
"1567",NA,"IGFBP7",NA
"1568",NA,"CLRN3",NA
"1569",NA,"CTSK",NA
"1570",NA,"APOBR",NA
"1571",NA,"EPHA2",NA
"1572",NA,"TNFRSF10C",NA
"1573",NA,"ADH1B",NA
"1574",NA,"DGAT2",NA
"1575",NA,"SMIM14",NA
"1576",NA,"IGFALS",NA
"1577",NA,"ULBP3",NA
"1578",NA,"FGF19",NA
"1579",NA,"ERICH5",NA
"1580",NA,"C17orf78",NA
"1581",NA,"LGR6",NA
"1582",NA,"ANXA10",NA
"1583",NA,"RHCG",NA
"1584",NA,"CCL21",NA
"1585",NA,"C2orf72",NA
"1586",NA,"RGS13",NA
"1587",NA,"GDPD5",NA
"1588",NA,"NLGN1",NA
"1589",NA,"DEFB1",NA
"1590",NA,"PHGR1",NA
"1591",NA,"CFAP20DC",NA
"1592",NA,"RBFOX3",NA
"1593",NA,"KIF1A",NA
"1594",NA,"OR10H5",NA
"1595",NA,"SH3TC2",NA
"1596",NA,"OR1J2",NA
"1597",NA,"RUNDC3B",NA
"1598",NA,"MSLN",NA
"1599",NA,"BMP2",NA
"1600",NA,"PFN2",NA
"1601",NA,"NKD1",NA
"1602",NA,"SECTM1",NA
"1603",NA,"PLAC8",NA
"1604",NA,"FOXI1",NA
"1605",NA,"DNAH2",NA
"1606",NA,"CHIT1",NA
"1607",NA,"C2orf88",NA
"1608",NA,"OTOP2",NA
"1609",NA,"GNAI1",NA
"1610",NA,"PDE3A",NA
"1611",NA,"ARMCX2",NA
"1612",NA,"COL17A1",NA
"1613",NA,"TNMD",NA
"1614",NA,"OPRPN",NA
"1615",NA,"CPVL",NA
"1616",NA,"INSL4",NA
"1617",NA,"KLK13",NA
"1618",NA,"GRIN2D",NA
"1619",NA,"ELAVL2",NA
"1620",NA,"LY6E",NA
"1621",NA,"DKK4",NA
"1622",NA,"THY1",NA
"1623",NA,"DSC3",NA
"1624",NA,"APCDD1L",NA
"1625",NA,"TMPRSS11E",NA
"1626",NA,"SERPINA7",NA
"1627",NA,"SCARA5",NA
"1628",NA,"PTPRZ1",NA
"1629",NA,"GABRA2",NA
"1630",NA,"SPRR3",NA
"1631",NA,"CEP126",NA
"1632",NA,"CIP2A",NA
"1633",NA,"SLC28A2",NA
"1634",NA,"PDZK1",NA
"1635",NA,"CD22",NA
"1636",NA,"CCL11",NA
"1637",NA,"TFAP2A",NA
"1638",NA,"LDHB",NA
"1639",NA,"HOXB13",NA
"1640",NA,"APLN",NA
"1641",NA,"HKDC1",NA
"1642",NA,"SLITRK3",NA
"1643",NA,"ANXA9",NA
"1644",NA,"GMPR",NA
"1645",NA,"SYTL2",NA
"1646",NA,"CACNB2",NA
"1647",NA,"EPHB1",NA
"1648",NA,"PTER",NA
"1649",NA,"ADGRL3",NA
"1650",NA,"TUBAL3",NA
"1651",NA,"POSTN",NA
"1652",NA,"PHF21B",NA
"1653",NA,"SHC3",NA
"1654",NA,"GNA14",NA
"1655",NA,"SLCO4A1",NA
"1656",NA,"LYPD8",NA
"1657",NA,"SBK1",NA
"1658",NA,"AVPR1A",NA
"1659",NA,"NMNAT2",NA
"1660",NA,"CA6",NA
"1661",NA,"ICAM1",NA
"1662",NA,"CLDN23",NA
"1663",NA,"PLCB4",NA
"1664",NA,"CDH3",NA
"1665",NA,"SERPINB2",NA
"1666",NA,"OR52B6",NA
"1667",NA,"PCDHA11",NA
"1668",NA,"CCDC68",NA
"1669",NA,"PKP1",NA
"1670",NA,"SPON1",NA
"1671",NA,"TCIM",NA
"1672",NA,"MYRFL",NA
"1673",NA,"KRT5",NA
"1674",NA,"RGS1",NA
"1675",NA,"PPP2R2C",NA
"1676",NA,"SIM2",NA
"1677",NA,"MZB1",NA
"1678",NA,"ST6GALNAC6",NA
"1679",NA,"SYNPO2",NA
"1680",NA,"FMO2",NA
"1681",NA,"DRD2",NA
"1682",NA,"HOXA13",NA
"1683",NA,"C11orf96",NA
"1684",NA,"TNNI3",NA
"1685",NA,"SLC26A2",NA
"1686",NA,"MGP",NA
"1687",NA,"SBSN",NA
"1688",NA,"FAM230I",NA
"1689",NA,"SMOC2",NA
"1690",NA,"LAMA1",NA
"1691",NA,"VGF",NA
"1692",NA,"CLDN14",NA
"1693",NA,"LINC00525",NA
"1694",NA,"LYPD3",NA
"1695",NA,"BARX2",NA
"1696",NA,"S100A12",NA
"1697",NA,"PTPRR",NA
"1698",NA,"TCFL5",NA
"1699",NA,"PPP1R36",NA
"1700",NA,"BANK1",NA
"1701",NA,"SLC26A9",NA
"1702",NA,"EPB41L3",NA
"1703",NA,"TNS4",NA
"1704",NA,"WFDC2",NA
"1705",NA,"FRMD3",NA
"1706",NA,"KDM5D",NA
"1707",NA,"SEMA3A",NA
"1708",NA,"KCNS3",NA
"1709",NA,"FOXD1",NA
"1710",NA,"FAM177B",NA
"1711",NA,"CA12",NA
"1712",NA,"LORICRIN",NA
"1713",NA,"RGN",NA
"1714",NA,"AIM2",NA
"1715",NA,"TCP11",NA
"1716",NA,"HAVCR1",NA
"1717",NA,"KLK8",NA
"1718",NA,"UCA1",NA
"1719",NA,"TIMP1",NA
"1720",NA,"TP63",NA
"1721",NA,"CEACAM7",NA
"1722",NA,"ADH6",NA
"1723",NA,"DEFA5",NA
"1724",NA,"CXCL10",NA
"1725",NA,"CST6",NA
"1726",NA,"S100A3",NA
"1727",NA,"BEX4",NA
"1728",NA,"PAEP",NA
"1729",NA,"H2BC21",NA
"1730",NA,"TMPRSS11B",NA
"1731",NA,"RAMP1",NA
"1732",NA,"MYADML2",NA
"1733",NA,"HMGCS2",NA
"1734",NA,"TTC9",NA
"1735",NA,"FCGR3A",NA
"1736",NA,"TINAG",NA
"1737",NA,"CFAP92",NA
"1738",NA,"LUM",NA
"1739",NA,"CRCT1",NA
"1740",NA,"ZG16",NA
"1741",NA,"SULT1C3",NA
"1742",NA,"CLDN8",NA
"1743",NA,"LGALS1",NA
"1744",NA,"TMPRSS3",NA
"1745",NA,"IGF2",NA
"1746",NA,"OXGR1",NA
"1747",NA,"SULT1B1",NA
"1748",NA,"EGLN3",NA
"1749",NA,"SLC4A4",NA
"1750",NA,"CWH43",NA
"1751",NA,"FABP2",NA
"1752",NA,"AHNAK2",NA
"1753",NA,"KRT17",NA
"1754",NA,"CXCL6",NA
"1755",NA,"KRT14",NA
"1756",NA,"FGGY",NA
"1757",NA,"MAP7D2",NA
"1758",NA,"IFI44L",NA
"1759",NA,"COL4A1",NA
"1760",NA,"GJB6",NA
"1761",NA,"NLRP2",NA
"1762",NA,"HSD11B2",NA
"1763",NA,"PLA2G10",NA
"1764",NA,"SI",NA
"1765",NA,"CA8",NA
"1766",NA,"KRTDAP",NA
"1767",NA,"CFAP251",NA
"1768",NA,"SLITRK6",NA
"1769",NA,"AGR3",NA
"1770",NA,"CTSE",NA
"1771",NA,"BMP7",NA
"1772",NA,"GSDMC",NA
"1773",NA,"IGFBP5",NA
"1774",NA,"STAP1",NA
"1775",NA,"ADGRF1",NA
"1776",NA,"CXCL3",NA
"1777",NA,"KRT1",NA
"1778",NA,"POU2AF1",NA
"1779",NA,"GPR15LG",NA
"1780",NA,"KLK12",NA
"1781",NA,"CGREF1",NA
"1782",NA,"LRRC31",NA
"1783",NA,"MT4",NA
"1784",NA,"FAM131B",NA
"1785",NA,"BEX1",NA
"1786",NA,"MSX2",NA
"1787",NA,"GPR87",NA
"1788",NA,"TPRG1",NA
"1789",NA,"MATN2",NA
"1790",NA,"TNFRSF17",NA
"1791",NA,"MIR205HG",NA
"1792",NA,"TFF1",NA
"1793",NA,"ASCL2",NA
"1794",NA,"MMP9",NA
"1795",NA,"FEV",NA
"1796",NA,"GUCY1B1",NA
"1797",NA,"PHGDH",NA
"1798",NA,"CST1",NA
"1799",NA,"COLCA1",NA
"1800",NA,"FOS",NA
"1801",NA,"C2CD4B",NA
"1802",NA,"RNF182",NA
"1803",NA,"PPARGC1A",NA
"1804",NA,"PLAAT3",NA
"1805",NA,"ADRB1",NA
"1806",NA,"TBX18",NA
"1807",NA,"PLEKHS1",NA
"1808",NA,"RIMS2",NA
"1809",NA,"C6orf15",NA
"1810",NA,"SELENOP",NA
"1811",NA,"SELE",NA
"1812",NA,"VSIG2",NA
"1813",NA,"VIP",NA
"1814",NA,"DAPL1",NA
"1815",NA,"FOLR1",NA
"1816",NA,"ABCA12",NA
"1817",NA,"ATP2A3",NA
"1818",NA,"KRT6B",NA
"1819",NA,"CHN1",NA
"1820",NA,"KRT23",NA
"1821",NA,"CHI3L1",NA
"1822",NA,"IL33",NA
"1823",NA,"ETV4",NA
"1824",NA,"SLC26A3",NA
"1825",NA,"ESM1",NA
"1826",NA,"CXCL8",NA
"1827",NA,"MSMB",NA
"1828",NA,"SAA4",NA
"1829",NA,"TMEM158",NA
"1830",NA,"SYNPR",NA
"1831",NA,"DNASE1L3",NA
"1832",NA,"GPR158",NA
"1833",NA,"UGT2A3",NA
"1834",NA,"TCL1A",NA
"1835",NA,"FABP1",NA
"1836",NA,"COL6A3",NA
"1837",NA,"CCN1",NA
"1838",NA,"CXCL11",NA
"1839",NA,"PPBP",NA
"1840",NA,"KRT12",NA
"1841",NA,"TM4SF4",NA
"1842",NA,"TGFBI",NA
"1843",NA,"NTM",NA
"1844",NA,"TSPAN7",NA
"1845",NA,"MMP1",NA
"1846",NA,"CTHRC1",NA
"1847",NA,"TXLNGY",NA
"1848",NA,"CLCA2",NA
"1849",NA,"INHBB",NA
"1850",NA,"TYRP1",NA
"1851",NA,"SLC39A2",NA
"1852",NA,"KLK11",NA
"1853",NA,"DMD",NA
"1854",NA,"C2CD4A",NA
"1855",NA,"HAS3",NA
"1856",NA,"CA2",NA
"1857",NA,"SLC28A3",NA
"1858",NA,"PHYHIPL",NA
"1859",NA,"MT1E",NA
"1860",NA,"CXCL1",NA
"1861",NA,"PRSS33",NA
"1862",NA,"MMP10",NA
"1863",NA,"CHP2",NA
"1864",NA,"PPP1R9A",NA
"1865",NA,"SCEL",NA
"1866",NA,"BCAS1",NA
"1867",NA,"DSG3",NA
"1868",NA,"IL11",NA
"1869",NA,"PIGR",NA
"1870",NA,"KRT20",NA
"1871",NA,"GUCA2B",NA
"1872",NA,"PCK1",NA
"1873",NA,"CPS1",NA
"1874",NA,"NEUROD1",NA
"1875",NA,"DMBT1",NA
"1876",NA,"PTGS2",NA
"1877",NA,"GSTT1",NA
"1878",NA,"CR2",NA
"1879",NA,"FOXA1",NA
"1880",NA,"MMP7",NA
"1881",NA,"SERPINB3",NA
"1882",NA,"CKMT2",NA
"1883",NA,"GUCA2A",NA
"1884",NA,"DKK2",NA
"1885",NA,"CLDN18",NA
"1886",NA,"LEMD1",NA
"1887",NA,"DHRS9",NA
"1888",NA,"SLC6A14",NA
"1889",NA,"SAA1",NA
"1890",NA,"CKB",NA
"1891",NA,"AQP8",NA
"1892",NA,"EREG",NA
"1893",NA,"LGALS2",NA
"1894",NA,"FABP6",NA
"1895",NA,"MS4A12",NA
"1896",NA,"MAGEA1",NA
"1897",NA,"CLCA4",NA
"1898",NA,"MMP3",NA
"1899",NA,"CA4",NA
"1900",NA,"CA9",NA
"1901",NA,"FDCSP",NA
"1902",NA,"ZFY",NA
"1903",NA,"DUOXA2",NA
"1904",NA,"MUC4",NA
"1905",NA,"CA1",NA
"1906",NA,"WIF1",NA
"1907",NA,"BTNL8",NA
"1908",NA,"RPS4Y1",NA
"1909",NA,"REG1A",NA
