"","Canonical","NonCanonical","Atypical"
"811",NA,"SLC9A3.AS1",NA
"812",NA,"ANLN",NA
"813",NA,"S100A13",NA
"814",NA,"SPAG1",NA
"815",NA,"LYZ",NA
"816",NA,"KCNK1",NA
"817",NA,"CTSL",NA
"818",NA,"ABTB3",NA
"819",NA,"NOTUM",NA
"820",NA,"SLC43A3",NA
"821",NA,"S100A7A",NA
"822",NA,"MYADM",NA
"823",NA,"DNAJC12",NA
"824",NA,"CXCL3",NA
"825",NA,"SLC16A1",NA
"826",NA,"CASP4",NA
"827",NA,"PAM",NA
"828",NA,"GIMAP2",NA
"829",NA,"FAS",NA
"830",NA,"CGREF1",NA
"831",NA,"SOCS2",NA
"832",NA,"PTGER4",NA
"833",NA,"NEK2",NA
"834",NA,"SALL4",NA
"835",NA,"CPE",NA
"836",NA,"PRAC1",NA
"837",NA,"DUSP4",NA
"838",NA,"PROCR",NA
"839",NA,"CDK6",NA
"840",NA,"NAMPT",NA
"841",NA,"SLC2A14",NA
"842",NA,"ATP10D",NA
"843",NA,"CD302",NA
"844",NA,"GLRX",NA
"845",NA,"TBXAS1",NA
"846",NA,"SCRN1",NA
"847",NA,"ME1",NA
"848",NA,"TSPAN1",NA
"849",NA,"CDH13",NA
"850",NA,"IRAG1",NA
"851",NA,"CD55",NA
"852",NA,"TCIM",NA
"853",NA,"BUB1",NA
"854",NA,"CCN2",NA
"855",NA,"SNURF",NA
"856",NA,"PRKDC",NA
"857",NA,"GJB2",NA
"858",NA,"TRIP6",NA
"859",NA,"ZG16B",NA
"860",NA,"RFC3",NA
"861",NA,"AKAP12",NA
"862",NA,"AGR3",NA
"863",NA,"MEGF6",NA
"864",NA,"C3orf70",NA
"865",NA,"ORM1",NA
"866",NA,"PDZK1IP1",NA
"867",NA,"CDA",NA
"868",NA,"CES1",NA
"869",NA,"TLCD4",NA
"870",NA,"FER1L4",NA
"871",NA,"CAV2",NA
"872",NA,"SPP1",NA
"873",NA,"AGR2",NA
"874",NA,"LIPH",NA
"875",NA,"ANXA1",NA
"876",NA,"MLLT3",NA
"877",NA,"IL1R2",NA
"878",NA,"DEFA1B",NA
"879",NA,"FOXA1",NA
"880",NA,"COCH",NA
"881",NA,"OXCT1",NA
"882",NA,"CXCL8",NA
"883",NA,"HSPA2",NA
"884",NA,"PMP22",NA
"885",NA,"ST6GALNAC1",NA
"886",NA,"MMP1",NA
"887",NA,"PIGZ",NA
"888",NA,"MT1G",NA
"889",NA,"VWF",NA
"890",NA,"PLAU",NA
"891",NA,"RNF182",NA
"892",NA,"REG4",NA
"893",NA,"PGC",NA
"894",NA,"B3GNT6",NA
"895",NA,"LRP4",NA
"896",NA,"COL6A3",NA
"897",NA,"GNE",NA
"898",NA,"PLA2G4A",NA
"899",NA,"CLCA1",NA
"900",NA,"SCML1",NA
"901",NA,"FFAR4",NA
"902",NA,"TPBG",NA
"903",NA,"ASCL2",NA
"904",NA,"IGFBP7",NA
"905",NA,"SLC9A2",NA
"906",NA,"EPHA1",NA
"907",NA,"LEFTY1",NA
"908",NA,"CHN2",NA
"909",NA,"LUM",NA
"910",NA,"HBB",NA
"911",NA,"PDE4B",NA
"912",NA,"DAPK1",NA
"913",NA,"ANKRD20A3P",NA
"914",NA,"BCAT1",NA
"915",NA,"PYGL",NA
"916",NA,"TRIM31",NA
"917",NA,"S100A14",NA
"918",NA,"PROM1",NA
"919",NA,"TENT5C",NA
"920",NA,"FCGR3A",NA
"921",NA,"MMP12",NA
"922",NA,"KLK1",NA
"923",NA,"COL15A1",NA
"924",NA,"AKAP7",NA
"925",NA,"TCEA3",NA
"926",NA,"CXCL6",NA
"927",NA,"IFI6",NA
"928",NA,"HEPACAM2",NA
"929",NA,"COL1A2",NA
"930",NA,"THY1",NA
"931",NA,"CHN1",NA
"932",NA,"SCIN",NA
"933",NA,"GCNT3",NA
"934",NA,"SPARC",NA
"935",NA,"MGMT",NA
"936",NA,"MUC2",NA
"937",NA,"ARL14",NA
"938",NA,"BST2",NA
"939",NA,"AMY2A",NA
"940",NA,"GSTM3",NA
"941",NA,"FRZB",NA
"942",NA,"UGT2B15",NA
"943",NA,"CXCL1",NA
"944",NA,"PFN2",NA
"945",NA,"COL3A1",NA
"946",NA,"DMBT1",NA
"947",NA,"CLDN2",NA
"948",NA,"SLC6A14",NA
"949",NA,"COL5A2",NA
"950",NA,"CEACAM5",NA
"951",NA,"CCN1",NA
"952",NA,"SERPINF1",NA
"953",NA,"SPON1",NA
"954",NA,"TM4SF1",NA
"955",NA,"HLA.DQA1",NA
"956",NA,"OLFM4",NA
"957",NA,"SPINK4",NA
"958",NA,"CTHRC1",NA
"959",NA,"NMUR2",NA
"960",NA,"TESC",NA
"961",NA,"CA2",NA
"962",NA,"SCGB2A1",NA
"963",NA,"MUC17",NA
"964",NA,"DPEP1",NA
"965",NA,"FGGY",NA
"966",NA,"NOS2",NA
"967",NA,"DCN",NA
"968",NA,"HBA1",NA
"969",NA,"PCP4",NA
"970",NA,"SLCO1B3",NA
"971",NA,"STMN3",NA
"972",NA,"CCL18",NA
"973",NA,"KRT7",NA
"974",NA,"CXCL5",NA
"975",NA,"HOXA9",NA
"976",NA,"ITLN1",NA
"977",NA,"SCNN1B",NA
"978",NA,"WFDC2",NA
"979",NA,"FAM3B",NA
"980",NA,"STYXL2",NA
"981",NA,"TRPM6",NA
"982",NA,"BTNL8",NA
"983",NA,"FCGBP",NA
"984",NA,"S100A9",NA
"985",NA,"MAGEA3",NA
"986",NA,"GAL",NA
"987",NA,"TFF2",NA
"988",NA,"FABP1",NA
"989",NA,"CEACAM7",NA
"990",NA,"PLA2G2A",NA
"991",NA,"REG3A",NA
